City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Utiel,ES,2021-04-17 22:33:59,39.5667,-1.2,48.0,84,28,4.9
291,Makat,KZ,2021-04-17 22:33:59,47.6469,53.3463,62.92,44,99,13.15
292,Iqaluit,CA,2021-04-17 22:34:00,63.7506,-68.5145,19.4,63,20,5.75
293,Floro,NO,2021-04-17 22:34:00,61.5996,5.0328,44.6,70,0,8.05
294,Faanui,PF,2021-04-17 22:34:01,-16.4833,-151.75,82.2,72,76,9.6
295,Juneau,US,2021-04-17 22:30:13,58.3019,-134.4197,60.8,44,40,9.22
296,Broome,US,2021-04-17 22:34:01,42.2506,-75.833,48.0,70,90,6.91
297,Sidi Ali,DZ,2021-04-17 22:34:01,36.0998,0.4206,51.51,74,3,3.96
298,Aden,YE,2021-04-17 22:30:41,12.7794,45.0367,80.26,71,18,16.15
299,Kandrian,PG,2021-04-17 22:34:02,-6.2167,149.55,83.32,73,61,9.86
300,Neubrandenburg,DE,2021-04-17 22:34:02,53.5667,13.2667,42.01,92,54,7.81
301,Lorengau,PG,2021-04-17 22:34:02,-2.0226,147.2712,82.67,73,86,12.8
302,Sao Filipe,CV,2021-04-17 22:34:03,14.8961,-24.4956,73.15,70,0,12.82
303,Mount Gambier,AU,2021-04-17 22:31:41,-37.8333,140.7667,55.4,94,75,6.91
304,Los Alamos,US,2021-04-17 22:34:03,35.8881,-106.307,46.99,48,90,9.22
305,Byron Bay,AU,2021-04-17 22:34:04,-28.65,153.6167,62.6,72,88,13.8
306,Ahipara,NZ,2021-04-17 22:34:04,-35.1667,173.1667,62.71,55,86,7.16
307,Pangai,TO,2021-04-17 22:34:04,-19.8,-174.35,80.6,65,40,3.44
308,Ahualulco,MX,2021-04-17 22:34:05,22.4,-101.1667,89.6,6,75,16.11
309,Jackson,US,2021-04-17 22:34:05,42.4165,-122.8345,81.0,13,1,9.22
310,Jacareacanga,BR,2021-04-17 22:34:05,-6.2222,-57.7528,72.37,98,100,0.67
311,Benguela,AO,2021-04-17 22:34:06,-12.5763,13.4055,79.81,77,7,4.03
312,Leningradskiy,RU,2021-04-17 22:34:06,69.3833,178.4167,34.54,84,96,9.62
313,Orlik,RU,2021-04-17 22:34:06,52.5178,99.825,20.26,81,68,3.62
314,Fort Abbas,PK,2021-04-17 22:34:07,29.1925,72.8536,78.87,31,1,6.2
315,Sindgi,IN,2021-04-17 22:34:07,16.9167,76.2333,87.04,29,33,13.2
316,Bonavista,CA,2021-04-17 22:34:08,48.6499,-53.1147,35.01,86,100,4.61
317,San Carlos De Bariloche,AR,2021-04-17 22:34:08,-41.1456,-71.3082,63.0,33,40,9.22
318,Buala,SB,2021-04-17 22:34:08,-8.145,159.5921,84.79,70,76,6.22
319,Umm Lajj,SA,2021-04-17 22:34:09,25.0213,37.2685,80.17,59,0,4.27
320,Kibre Mengist,ET,2021-04-17 22:34:09,5.8833,38.9833,57.16,97,98,2.08
321,Nicoya,CR,2021-04-17 22:34:09,10.1483,-85.452,80.6,83,75,11.5
322,Upata,VE,2021-04-17 22:34:10,8.0086,-62.3989,86.0,64,83,3.0
323,Ust-Omchug,RU,2021-04-17 22:34:10,61.15,149.6333,21.52,87,96,6.89
324,Kuching,MY,2021-04-17 22:34:11,1.55,110.3333,73.4,94,40,4.61
325,Melito Di Porto Salvo,IT,2021-04-17 22:34:11,37.9222,15.7714,57.99,62,90,4.61
326,Vila Franca Do Campo,PT,2021-04-17 22:34:11,37.7167,-25.4333,62.6,100,75,9.22
327,Sestri Levante,IT,2021-04-17 22:34:12,44.2732,9.3968,51.01,47,48,8.93
328,Waingapu,ID,2021-04-17 22:34:12,-9.6567,120.2641,77.49,83,76,4.68
329,Sorland,NO,2021-04-17 22:34:12,67.667,12.6934,41.7,72,50,11.68
330,Venice,US,2021-04-17 22:34:13,27.0998,-82.4543,80.6,78,1,10.36
331,Tandalti,SD,2021-04-17 22:34:13,13.0167,31.8667,81.45,6,2,10.96
332,Manadhoo,MV,2021-04-17 22:34:13,5.7667,73.3833,83.14,74,55,8.9
333,Tazovskiy,RU,2021-04-17 22:34:14,67.4667,78.7,-3.98,99,100,7.2
334,Tres Arroyos,AR,2021-04-17 22:31:37,-38.3739,-60.2798,66.22,85,26,7.16
335,Russell,US,2021-04-17 22:34:14,32.3502,-85.1999,73.4,49,90,4.61
336,Portland,US,2021-04-17 22:32:46,45.5234,-122.6762,84.0,17,1,6.91
337,La Grande,US,2021-04-17 22:29:59,45.3246,-118.0877,69.01,22,0,1.01
338,Puerto Colombia,CO,2021-04-17 22:34:15,10.9878,-74.9547,86.0,70,0,10.36
339,Cherskiy,RU,2021-04-17 22:33:10,68.75,161.3,25.21,70,2,27.16
340,Dasoguz,TM,2021-04-17 22:34:15,41.8363,59.9666,59.0,44,6,2.3
341,Semenyih,MY,2021-04-17 22:34:16,2.9516,101.843,75.2,94,20,2.3
342,Mehamn,NO,2021-04-17 22:34:16,71.0357,27.8492,34.7,83,8,12.82
343,Kyren,RU,2021-04-17 22:34:16,51.6828,102.1408,27.61,82,100,7.2
344,Caravelas,BR,2021-04-17 22:34:17,-17.7125,-39.2481,74.55,72,82,6.08
345,North Bend,US,2021-04-17 22:34:17,43.4065,-124.2243,81.0,87,90,10.36
346,Pimampiro,EC,2021-04-17 22:34:17,0.4,-77.9667,62.76,82,88,4.74
347,Praia Da Vitoria,PT,2021-04-17 22:32:50,38.7333,-27.0667,64.4,77,20,7.0
348,Pajapan,MX,2021-04-17 22:34:18,18.25,-94.7,87.8,62,1,9.22
349,Atar,MR,2021-04-17 22:34:18,20.5169,-13.0499,77.49,19,0,9.24
350,Te Anau,NZ,2021-04-17 22:34:18,-45.4167,167.7167,52.11,91,99,5.5
351,Mindelo,CV,2021-04-17 22:31:21,16.8901,-24.9804,71.6,68,40,21.85
352,Cubara,CO,2021-04-17 22:34:19,7.0008,-72.1085,75.94,81,89,2.44
353,Verkhnyaya Inta,RU,2021-04-17 22:34:19,65.9811,60.3094,5.23,89,16,7.2
354,Kidal,ML,2021-04-17 22:34:20,18.4411,1.4078,88.48,8,100,9.73
355,Peniche,PT,2021-04-17 22:34:20,39.3558,-9.3811,57.99,90,100,5.73
356,Olafsvik,IS,2021-04-17 22:29:28,64.8945,-23.7142,36.41,78,100,10.98
357,Arenal,CO,2021-04-17 22:34:20,8.4593,-73.9433,81.73,79,99,3.87
358,Aksu,CN,2021-04-17 22:34:21,41.1231,80.2644,57.63,29,38,5.32
359,Balakhta,RU,2021-04-17 22:34:21,55.38,91.6,14.43,92,81,3.69
360,Taltal,CL,2021-04-17 22:34:22,-25.4,-70.4833,64.76,79,24,3.71
361,Cockburn Town,TC,2021-04-17 22:34:22,21.4612,-71.1419,80.6,74,40,5.75
362,Sarkand,KZ,2021-04-17 22:34:22,45.41,79.9186,49.73,53,44,7.2
363,Gladstone,AU,2021-04-17 22:34:23,-23.85,151.25,69.8,60,0,6.91
364,Naifaru,MV,2021-04-17 22:34:23,5.4444,73.3657,82.53,75,40,8.7
365,Shawnee,US,2021-04-17 22:34:23,39.05,-95.7669,55.4,54,90,9.22
366,Sibolga,ID,2021-04-17 22:34:24,1.7427,98.7792,74.84,85,60,4.03
367,Hasaki,JP,2021-04-17 22:34:24,35.7333,140.8333,62.6,63,20,13.8
368,Maun,BW,2021-04-17 22:34:24,-19.9833,23.4167,64.4,72,0,8.05
369,Acarau,BR,2021-04-17 22:34:25,-2.8856,-40.12,78.66,84,10,12.88
370,Sagua La Grande,CU,2021-04-17 22:34:25,22.8067,-80.0756,89.6,45,40,14.97
371,Saint-Paul,RE,2021-04-17 22:34:25,-21.0096,55.2707,75.2,88,75,3.44
372,Mandalgovi,MN,2021-04-17 22:34:26,45.7625,106.2708,43.59,16,58,15.23
373,Savelugu,GH,2021-04-17 22:34:26,9.6244,-0.8253,83.59,51,85,10.38
374,Revda,RU,2021-04-17 22:34:26,56.801,59.9303,28.4,74,0,2.24
375,Liwale,TZ,2021-04-17 22:34:02,-9.7667,37.9333,66.51,92,3,6.73
376,Pathein,MM,2021-04-17 22:34:27,16.7833,94.7333,76.55,80,28,3.38
377,Chaykovskiy,RU,2021-04-17 22:34:27,56.7686,54.1148,33.01,68,4,3.09
378,Olinda,BR,2021-04-17 22:33:15,-8.0089,-34.8553,75.2,88,40,2.3
379,Luwuk,ID,2021-04-17 22:34:28,-0.9516,122.7875,78.78,76,70,3.49
380,Lavrentiya,RU,2021-04-17 22:34:28,65.5833,-171.0,31.91,86,87,10.22
381,Crossville,US,2021-04-17 22:33:11,35.949,-85.0269,57.99,51,90,10.36
382,Khor,RU,2021-04-17 22:34:28,47.8861,134.9464,42.21,71,4,4.09
383,Kilindoni,TZ,2021-04-17 22:34:29,-7.9139,39.6668,81.72,71,61,22.46
384,Sitka,US,2021-04-17 22:34:29,57.0531,-135.33,51.8,71,40,4.61
385,Las Vegas,US,2021-04-17 22:30:31,36.175,-115.1372,75.0,13,75,9.22
386,Anchorage,US,2021-04-17 22:34:30,61.2181,-149.9003,48.2,34,1,8.05
387,Okoneshnikovo,RU,2021-04-17 22:34:30,54.8377,75.0834,34.54,74,93,8.97
388,Port Moresby,PG,2021-04-17 22:34:30,-9.4431,147.1797,80.6,89,40,5.75
389,San Quintin,MX,2021-04-17 22:34:31,30.4833,-115.95,62.8,66,0,17.0
390,Pokhara,NP,2021-04-17 22:34:31,28.2333,83.9833,67.51,31,35,7.34
391,Naze,JP,2021-04-17 22:34:31,28.3667,129.4833,62.6,51,20,11.5
392,Skala Fourkas,GR,2021-04-17 22:34:32,39.9998,23.3841,54.0,100,69,1.99
393,Coihaique,CL,2021-04-17 22:34:32,-45.5752,-72.0662,53.6,76,75,3.44
394,Khani,GE,2021-04-17 22:34:32,41.9563,42.9566,57.2,82,0,13.8
395,Puerto Madero,MX,2021-04-17 22:34:33,14.7208,-92.4215,89.6,62,40,12.66
396,Orange Cove,US,2021-04-17 22:31:58,36.6244,-119.3137,79.0,33,4,2.42
397,La Ronge,CA,2021-04-17 22:34:33,55.1001,-105.2842,50.0,34,100,13.8
398,Keningau,MY,2021-04-17 22:34:34,5.3378,116.1602,75.2,83,20,5.75
399,Voskresenskoye,RU,2021-04-17 22:34:34,56.8381,45.4317,36.19,90,0,5.91
400,Dubai,AE,2021-04-17 22:30:07,25.2582,55.3047,77.0,60,0,5.75
401,Sarlat-La-Caneda,FR,2021-04-17 22:34:34,44.889,1.2166,42.01,71,8,3.94
402,Chernyshevskiy,RU,2021-04-17 22:34:35,63.0128,112.4714,7.72,90,100,10.6
403,Vangaindrano,MG,2021-04-17 22:34:35,-23.35,47.6,62.96,66,35,8.19
404,Denpasar,ID,2021-04-17 22:34:35,-8.65,115.2167,78.8,94,20,3.44
405,Yatou,CN,2021-04-17 22:34:36,37.15,122.3833,47.82,52,0,6.06
406,Haines Junction,CA,2021-04-17 22:34:36,60.7522,-137.5108,55.4,24,13,6.91
407,Pangody,RU,2021-04-17 22:34:36,65.85,74.4859,-10.8,99,86,8.08
408,La Asuncion,VE,2021-04-17 22:34:37,11.0333,-63.8628,78.84,79,82,20.8
409,Mitchell,US,2021-04-17 22:34:37,43.7094,-98.0298,55.4,30,20,14.97
410,Wronki,PL,2021-04-17 22:34:37,52.7105,16.3804,44.01,100,20,1.14
411,Namatanai,PG,2021-04-17 22:34:38,-3.6667,152.4333,84.15,72,94,13.89
412,Tautira,PF,2021-04-17 22:34:38,-17.7333,-149.15,87.8,62,20,11.5
413,Bure,ET,2021-04-17 22:34:38,10.7,37.0667,66.36,43,63,5.08
414,Itoman,JP,2021-04-17 22:34:39,26.1247,127.6694,64.4,63,75,24.16
415,Silifke,TR,2021-04-17 22:34:39,36.3778,33.9344,72.68,47,100,2.93
416,Inhapim,BR,2021-04-17 22:34:39,-19.5492,-42.12,66.33,80,25,3.83
417,Candolim,IN,2021-04-17 22:34:40,15.5181,73.7626,82.4,89,20,4.61
418,Lunglei,IN,2021-04-17 22:34:40,22.8833,92.7333,60.31,69,0,2.66
419,Grand Gaube,MU,2021-04-17 22:34:40,-20.0064,57.6608,78.01,87,33,1.99
420,Garden City,US,2021-04-17 22:32:48,42.3256,-83.331,60.8,41,75,3.44
421,Salinas,US,2021-04-17 22:34:24,36.6777,-121.6555,62.6,55,1,17.27
422,Altamira,BR,2021-04-17 22:34:41,-3.2033,-52.2064,78.8,100,75,2.3
423,Asau,RO,2021-04-17 22:34:41,46.4333,26.4,42.01,53,97,3.74
424,Chernaya Kholunitsa,RU,2021-04-17 22:34:42,58.8511,51.7154,34.48,88,8,4.97
425,Pabrade,LT,2021-04-17 22:34:42,55.0,25.7833,46.99,93,99,3.44
426,Borogontsy,RU,2021-04-17 22:34:42,62.6683,131.1683,19.31,85,30,9.86
427,Belmonte,BR,2021-04-17 22:34:43,-15.8631,-38.8828,77.0,73,20,6.91
428,Ust-Nera,RU,2021-04-17 22:34:43,64.5667,143.2,25.65,93,100,9.28
429,San Patricio,US,2021-04-17 22:34:43,28.017,-97.5169,66.2,63,90,13.8
430,Pamekasan,ID,2021-04-17 22:34:44,-7.1568,113.4746,78.22,82,71,1.77
431,Palanga,LT,2021-04-17 22:34:44,55.9175,21.0686,51.8,54,20,5.75
432,Hambantota,LK,2021-04-17 22:34:44,6.1241,81.1185,77.0,100,40,5.75
433,Visby,SE,2021-04-17 22:34:45,57.6409,18.296,39.99,81,97,9.22
434,Makokou,GA,2021-04-17 22:34:45,0.5738,12.8642,69.78,97,98,2.71
435,Zhigansk,RU,2021-04-17 22:34:45,66.7697,123.3711,14.65,91,99,10.6
436,Moen,NO,2021-04-17 22:34:46,69.1304,18.6123,33.8,75,41,4.61
437,Dakar,SN,2021-04-17 22:34:46,14.6937,-17.4441,68.0,88,0,11.5
438,Nizwa,OM,2021-04-17 22:34:46,22.9333,57.5333,79.3,19,91,1.3
439,Tigzirt,DZ,2021-04-17 22:34:47,36.8886,4.1198,50.25,85,91,0.74
440,Inirida,CO,2021-04-17 22:34:47,3.8653,-67.9239,75.49,95,73,2.95
441,Zhangzhou,CN,2021-04-17 22:34:48,24.5133,117.6556,68.0,52,0,15.66
442,Svecha,RU,2021-04-17 22:34:48,58.2785,47.5164,35.13,88,5,6.15
443,Genhe,CN,2021-04-17 22:34:48,50.7833,121.5167,36.05,56,8,2.91
444,Sabla,NG,2021-04-17 22:34:48,12.7525,4.7077,91.83,18,50,3.06
445,Sosnovo-Ozerskoye,RU,2021-04-17 22:34:49,52.5249,111.5418,35.64,61,97,15.28
446,Kokoda,PG,2021-04-17 22:34:49,-8.8785,147.7407,82.53,76,97,3.74
447,Rio Verde De Mato Grosso,BR,2021-04-17 22:34:49,-18.9181,-54.8442,76.87,62,74,3.38
448,Zatoka,UA,2021-04-17 22:34:50,46.0725,30.4654,44.01,100,90,2.08
449,San Luis,AR,2021-04-17 22:34:50,-33.295,-66.3356,68.09,67,25,4.63
450,Muros,ES,2021-04-17 22:34:50,42.7762,-9.0603,53.01,64,40,1.01
451,Neiafu,TO,2021-04-17 22:34:51,-18.65,-173.9833,82.4,65,20,8.05
452,Buy,RU,2021-04-17 22:34:51,58.4786,41.53,38.57,84,10,5.88
453,Komsomolskiy,UZ,2021-04-17 22:34:51,40.4272,71.7189,55.4,54,99,2.3
454,Pangnirtung,CA,2021-04-17 22:34:52,66.1451,-65.7125,2.3,95,76,4.88
455,Freeport,US,2021-04-17 22:34:07,40.6576,-73.5832,55.4,47,90,5.75
456,Sishui,CN,2021-04-17 22:34:52,35.6489,117.2758,50.4,24,1,2.39
457,Burgersdorp,ZA,2021-04-17 22:34:53,-30.9977,26.3286,51.22,38,21,3.6
458,Lindome,SE,2021-04-17 22:34:53,57.5667,12.0833,52.0,49,0,9.22
459,Takoradi,GH,2021-04-17 22:34:53,4.8845,-1.7554,80.98,80,56,8.81
460,Vanavara,RU,2021-04-17 22:34:53,60.34,102.2797,8.11,94,40,4.47
461,Soubre,CI,2021-04-17 22:34:54,5.7856,-6.6083,72.39,91,100,1.61
462,Masvingo,ZW,2021-04-17 22:34:54,-20.0637,30.8277,49.73,79,39,4.76
463,Mamallapuram,IN,2021-04-17 22:34:54,12.6264,80.1722,80.6,89,40,2.3
464,Changli,CN,2021-04-17 22:34:55,39.7042,119.1506,50.85,23,0,4.92
465,Inhambane,MZ,2021-04-17 22:34:55,-23.865,35.3833,67.42,71,89,7.92
466,Show Low,US,2021-04-17 22:34:55,34.2542,-110.0298,53.01,32,75,9.22
467,Luanda,AO,2021-04-17 22:29:58,-8.8368,13.2343,79.93,84,76,6.22
468,Urengoy,RU,2021-04-17 22:31:17,65.9667,78.3667,-12.96,100,55,8.03
469,Cachoeiras De Macacu,BR,2021-04-17 22:34:56,-22.4625,-42.6531,80.01,88,40,10.36
470,Sioux Lookout,CA,2021-04-17 22:34:56,50.1001,-91.917,53.6,26,40,13.8
471,Saint-Joseph,RE,2021-04-17 22:34:57,-21.3667,55.6167,71.6,94,90,4.61
472,Ngunguru,NZ,2021-04-17 22:34:57,-35.6167,174.5,68.0,64,71,6.08
473,Elayirampannai,IN,2021-04-17 22:34:57,9.2667,77.8333,80.6,89,20,2.3
474,Tura,IN,2021-04-17 22:32:04,25.5198,90.2201,65.98,88,7,3.85
475,Pombia,IT,2021-04-17 22:34:58,45.653,8.6336,46.0,75,0,5.75
476,Andenes,NO,2021-04-17 22:34:58,69.3143,16.1194,36.0,75,29,11.5
477,Coruripe,BR,2021-04-17 22:34:59,-10.1256,-36.1756,77.4,79,39,7.27
478,Thunder Bay,CA,2021-04-17 22:34:59,48.4001,-89.3168,51.8,30,20,11.5
479,Wanaka,NZ,2021-04-17 22:34:59,-44.7,169.15,50.11,81,96,7.16
480,Zabaykalsk,RU,2021-04-17 22:35:00,49.6333,117.3167,41.16,43,0,4.79
481,Hurghada,EG,2021-04-17 22:35:00,27.2574,33.8129,78.8,25,0,9.82
482,Karangampel,ID,2021-04-17 22:35:00,-6.4622,108.4519,77.31,81,100,5.28
483,Marechal Candido Rondon,BR,2021-04-17 22:35:01,-24.5561,-54.0567,78.01,52,13,3.71
484,Bismarck,US,2021-04-17 22:30:07,46.8083,-100.7837,60.8,21,1,17.27
485,Ayagoz,KZ,2021-04-17 22:35:01,47.9714,80.4392,43.09,81,43,6.38
486,Simao,CN,2021-04-17 22:35:01,22.7886,100.9748,54.19,97,86,1.83
487,Vao,NC,2021-04-17 22:35:02,-22.6667,167.4833,75.34,74,33,18.34
488,Waw,SS,2021-04-17 22:35:02,7.7029,27.9953,88.02,32,87,2.21
489,Santa Lucia,ES,2021-04-17 22:35:02,27.9117,-15.5407,68.0,68,40,24.16
490,Gunjur,GM,2021-04-17 22:35:03,13.2019,-16.7339,73.4,78,0,9.22
491,Sivas,TR,2021-04-17 22:35:03,39.7916,37.0019,51.8,62,40,10.36
492,Lasa,IT,2021-04-17 22:35:04,46.6166,10.7002,39.0,69,0,5.75
493,Burnie,AU,2021-04-17 22:35:04,-41.0667,145.9167,55.0,80,64,7.0
494,Lar,IN,2021-04-17 22:35:04,26.2039,83.9717,81.09,27,53,3.62
495,Baiyin,CN,2021-04-17 22:35:05,36.5583,104.2081,33.8,51,0,6.71
496,Harper,LR,2021-04-17 22:35:05,4.375,-7.7169,77.59,86,100,6.71
497,Fort-Shevchenko,KZ,2021-04-17 22:35:05,44.5086,50.263,58.53,47,90,3.42
498,Medina,SA,2021-04-17 22:34:27,24.4686,39.6142,71.6,56,40,4.61
499,Acapulco,MX,2021-04-17 22:35:06,16.8634,-99.8901,82.4,69,20,5.75
500,Bang Saphan,TH,2021-04-17 22:35:06,11.2126,99.5117,75.9,92,75,3.71
501,Boa Vista,BR,2021-04-17 22:33:54,2.8197,-60.6733,87.8,55,20,8.05
502,Manta,EC,2021-04-17 22:35:07,-0.95,-80.7333,78.8,78,75,9.22
503,Fort Nelson,CA,2021-04-17 22:30:09,58.8053,-122.7002,42.8,81,90,6.91
504,Dalbandin,PK,2021-04-17 22:35:07,28.8947,64.4101,73.2,16,72,2.55
505,San Miguel,SV,2021-04-17 22:35:07,13.4833,-88.1833,89.6,66,20,8.05
506,Cordoba,AR,2021-04-17 22:35:08,-31.4135,-64.1811,77.0,68,40,10.36
507,Longido,TZ,2021-04-17 22:35:08,-2.7333,36.6833,63.0,91,47,8.1
508,Varhaug,NO,2021-04-17 22:35:08,58.6147,5.6457,39.2,81,0,2.3
509,Mamontovo,RU,2021-04-17 22:35:09,52.7055,81.6244,33.35,77,7,6.96
510,Vavoua,CI,2021-04-17 22:35:09,7.3819,-6.4778,70.74,91,100,1.95
511,Bonthe,SL,2021-04-17 22:35:09,7.5264,-12.505,79.03,80,100,2.89
512,Bandarbeyla,SO,2021-04-17 22:35:10,9.4942,50.8122,81.7,72,36,7.9
513,Mae Sot,TH,2021-04-17 22:35:10,16.7167,98.5667,71.58,96,61,0.87
514,Palafrugell,ES,2021-04-17 22:35:10,41.9174,3.1631,53.01,81,40,9.33
515,Port Augusta,AU,2021-04-17 22:35:11,-32.5,137.7667,57.2,88,90,5.75
516,Kathmandu,NP,2021-04-17 22:30:15,27.7167,85.3167,61.57,44,24,2.89
517,Sabana De Torres,CO,2021-04-17 22:35:11,7.3915,-73.4957,71.6,100,75,6.91
518,Saint-Leu,RE,2021-04-17 22:35:12,-21.15,55.2833,75.2,94,90,4.61
519,Thiruvananthapuram,IN,2021-04-17 22:35:12,8.4833,76.9167,84.2,79,40,3.44
520,Madingou,CG,2021-04-17 22:35:12,-4.1536,13.55,75.52,90,98,1.72
521,Jalu,LY,2021-04-17 22:35:13,29.0331,21.5482,84.74,12,78,9.53
522,San Policarpo,PH,2021-04-17 22:35:13,12.1791,125.5072,76.87,94,100,28.54
523,Ucluelet,CA,2021-04-17 22:35:13,48.9329,-125.5528,60.8,55,1,5.75
524,Beipiao,CN,2021-04-17 22:35:14,41.7919,120.7792,45.25,25,0,3.74
525,Petropavl,KZ,2021-04-17 22:30:19,54.8753,69.1628,37.31,74,38,8.59
526,Prince Rupert,CA,2021-04-17 22:35:14,54.3161,-130.3201,64.4,39,1,4.61
527,Houma,US,2021-04-17 22:35:15,29.5958,-90.7195,64.4,94,90,9.22
528,Dongsheng,CN,2021-04-17 22:31:18,39.8161,109.9776,39.58,28,0,8.25
529,Nyaunglebin,MM,2021-04-17 22:35:15,17.95,96.7333,74.98,83,38,2.8
530,Haikou,CN,2021-04-17 22:35:15,20.0458,110.3417,75.2,94,20,4.47
531,Okhotsk,RU,2021-04-17 22:35:16,59.3833,143.3,26.78,91,100,9.75
532,Singaparna,ID,2021-04-17 22:35:16,-7.3515,108.111,69.04,91,68,2.08
533,Roald,NO,2021-04-17 22:35:16,62.5833,6.1333,42.01,75,0,5.75
534,Port-Gentil,GA,2021-04-17 22:35:17,-0.7193,8.7815,75.2,88,75,12.66
535,Xixiang,CN,2021-04-17 22:35:17,35.1628,112.865,53.85,37,100,3.13
536,Katrineholm,SE,2021-04-17 22:35:18,58.9959,16.2072,44.6,49,100,8.05
537,Seoul,KR,2021-04-17 22:34:12,37.5683,126.9778,46.4,70,0,8.05
538,Sungaipenuh,ID,2021-04-17 22:35:18,-2.0833,101.3833,63.55,94,100,1.45
539,Rocha,UY,2021-04-17 22:35:18,-34.4833,-54.3333,59.79,93,13,4.32
540,Brawley,US,2021-04-17 22:35:19,32.9787,-115.5303,89.6,11,1,5.75
541,Sandwick,GB,2021-04-17 22:35:19,60.0,-1.25,42.8,75,0,20.71
542,Nalgonda,IN,2021-04-17 22:35:19,17.05,79.2667,79.57,63,5,6.31
543,Kudahuvadhoo,MV,2021-04-17 22:35:20,2.6708,72.8944,82.38,69,28,8.86
544,Bull Savanna,JM,2021-04-17 22:35:20,17.8868,-77.5902,78.82,75,0,14.03
545,Senanga,ZM,2021-04-17 22:35:20,-16.1167,23.2667,61.65,54,44,6.06
546,Nizhniy Kuranakh,RU,2021-04-17 22:35:21,58.8353,125.4869,28.71,73,100,5.01
547,Mogocha,RU,2021-04-17 22:35:12,53.7333,119.7667,39.25,53,100,2.42
548,Aklavik,CA,2021-04-17 22:35:21,68.2191,-135.0107,48.2,31,20,6.91
549,Isangel,VU,2021-04-17 22:35:22,-19.55,169.2667,82.4,78,75,12.35
550,Tezu,IN,2021-04-17 22:35:22,27.9167,96.1667,67.68,70,80,2.42
551,Alice Springs,AU,2021-04-17 22:35:22,-23.7,133.8833,48.2,71,0,5.75
552,Bojnurd,IR,2021-04-17 22:35:23,37.4747,57.329,48.2,61,0,2.3
553,Borovoy,RU,2021-04-17 22:35:23,55.4333,86.0833,26.6,54,0,4.47
554,Santiago Del Estero,AR,2021-04-17 22:34:48,-27.7951,-64.2615,77.0,63,12,2.06
555,Mitsamiouli,KM,2021-04-17 22:35:24,-11.3847,43.2844,81.16,76,100,12.57
556,Verkh-Usugli,RU,2021-04-17 22:35:24,52.7,115.1667,40.05,48,100,2.8
557,Brownfield,US,2021-04-17 22:35:24,33.1812,-102.2744,55.99,43,90,10.36
558,Veinticinco De Mayo,AR,2021-04-17 22:35:25,-35.4323,-60.1727,71.01,62,58,1.99
559,Casablanca,MA,2021-04-17 22:33:33,33.5928,-7.6192,60.8,88,75,8.05
560,Machali,CL,2021-04-17 22:31:07,-34.1833,-70.6667,60.8,72,98,8.05
561,Macas,EC,2021-04-17 22:35:25,-2.3167,-78.1167,66.2,100,75,8.05
562,Chor,PK,2021-04-17 22:35:26,25.5167,69.7667,80.94,36,1,4.61
563,Conceicao Do Araguaia,BR,2021-04-17 22:35:26,-8.2578,-49.2647,75.2,94,0,1.63
564,Arsk,RU,2021-04-17 22:35:26,56.0915,49.8778,35.6,55,0,6.71
565,Salalah,OM,2021-04-17 22:34:08,17.0151,54.0924,78.8,61,0,4.61
566,Whyalla,AU,2021-04-17 22:35:27,-33.0333,137.5833,57.2,88,90,5.75
567,Kalmunai,LK,2021-04-17 22:35:27,7.4167,81.8167,77.92,85,75,6.2
568,Luganville,VU,2021-04-17 22:35:27,-15.5333,167.1667,84.45,72,86,9.08
569,Kaputa,ZM,2021-04-17 22:35:28,-8.4689,29.6619,67.77,89,98,9.04
570,Namwala,ZM,2021-04-17 22:35:28,-15.7504,26.4384,61.29,71,100,5.64
571,Padang,ID,2021-04-17 22:35:28,-0.9492,100.3543,73.4,94,20,2.3
572,Faya,SA,2021-04-17 22:35:29,18.3851,42.4509,59.0,67,40,16.11
573,San Jose,US,2021-04-17 22:32:41,37.3394,-121.895,75.99,37,1,11.5
574,Batabano,CU,2021-04-17 22:35:29,22.7164,-82.2881,84.2,61,40,9.22
